PlayerID	SessionCount	PlayerAttributes	QuitLevel	QuitLevel-EventName	QuitLevel-NodeID	QuitType	QuitType-BetweenLevels	QuitType-OnFail	QuitType-OnCheckpoint	QuitType-Other	SkillSequenceCount	SkillSequenceCount-Event Sequence	SnippetReceivedCount	SnippetReceivedCount-Bad	SnippetReceivedCount-Good	SnippetReceivedCount-Great	TopAttribute	TopAttribute-Names	TotalFails	WorstAttribute	WorstAttribute-Names	lvl1_AttributeView	lvl2_AttributeView	lvl3_AttributeView	lvl4_AttributeView	lvl5_AttributeView	lvl6_AttributeView	lvl1_EditorNoteOpen	lvl2_EditorNoteOpen	lvl3_EditorNoteOpen	lvl4_EditorNoteOpen	lvl5_EditorNoteOpen	lvl6_EditorNoteOpen	lvl1_FailureAttributes	lvl2_FailureAttributes	lvl3_FailureAttributes	lvl4_FailureAttributes	lvl5_FailureAttributes	lvl6_FailureAttributes	lvl1_FailureCount	lvl1_FailureCount-OutOfTime	lvl1_FailureCount-LowAttribute	lvl2_FailureCount	lvl2_FailureCount-OutOfTime	lvl2_FailureCount-LowAttribute	lvl3_FailureCount	lvl3_FailureCount-OutOfTime	lvl3_FailureCount-LowAttribute	lvl4_FailureCount	lvl4_FailureCount-OutOfTime	lvl4_FailureCount-LowAttribute	lvl5_FailureCount	lvl5_FailureCount-OutOfTime	lvl5_FailureCount-LowAttribute	lvl6_FailureCount	lvl6_FailureCount-OutOfTime	lvl6_FailureCount-LowAttribute	lvl1_FinalAttributes	lvl2_FinalAttributes	lvl3_FinalAttributes	lvl4_FinalAttributes	lvl5_FinalAttributes	lvl6_FinalAttributes	lvl1_LevelCompleted	lvl2_LevelCompleted	lvl3_LevelCompleted	lvl4_LevelCompleted	lvl5_LevelCompleted	lvl6_LevelCompleted	lvl1_SnippetsCollected	lvl1_SnippetsCollected-Qualities	lvl1_SnippetsCollected-Types	lvl2_SnippetsCollected	lvl2_SnippetsCollected-Qualities	lvl2_SnippetsCollected-Types	lvl3_SnippetsCollected	lvl3_SnippetsCollected-Qualities	lvl3_SnippetsCollected-Types	lvl4_SnippetsCollected	lvl4_SnippetsCollected-Qualities	lvl4_SnippetsCollected-Types	lvl5_SnippetsCollected	lvl5_SnippetsCollected-Qualities	lvl5_SnippetsCollected-Types	lvl6_SnippetsCollected	lvl6_SnippetsCollected-Qualities	lvl6_SnippetsCollected-Types	lvl1_SnippetsSubmitted	lvl2_SnippetsSubmitted	lvl3_SnippetsSubmitted	lvl4_SnippetsSubmitted	lvl5_SnippetsSubmitted	lvl6_SnippetsSubmitted	lvl1_StoryAlignment	lvl2_StoryAlignment	lvl3_StoryAlignment	lvl4_StoryAlignment	lvl5_StoryAlignment	lvl6_StoryAlignment	lvl1_StoryAlignmentSequence	lvl2_StoryAlignmentSequence	lvl3_StoryAlignmentSequence	lvl4_StoryAlignmentSequence	lvl5_StoryAlignmentSequence	lvl6_StoryAlignmentSequence	lvl1_StoryScore	lvl2_StoryScore	lvl3_StoryScore	lvl4_StoryScore	lvl5_StoryScore	lvl6_StoryScore	lvl1_StoryScoreSequence	lvl2_StoryScoreSequence	lvl3_StoryScoreSequence	lvl4_StoryScoreSequence	lvl5_StoryScoreSequence	lvl6_StoryScoreSequence	ContinuesOnFail	GameComplete	UserPlayTime	UserPlayTime-Active
"AdoptiveUsher"	1	"[1,6,2,4,5,3]"	5	"display_text_dialog"	"WhatAboutTheSouthSideNeighborhoods"	"Other"	false	false	false	true	11	[{"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-09-28 18:16:31", "index": 0}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-09-29 12:39:28", "index": 1}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":2,\"Social\":0,\"Trust\":-1}", "time": "2023-09-29 12:47:49", "index": 2}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-09-29 12:48:34", "index": 3}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":2,\"Social\":0,\"Trust\":-1}", "time": "2023-09-29 12:49:32", "index": 4}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":0}", "time": "2023-09-29 12:56:28", "index": 5}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-09-29 12:57:13", "index": 6}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-09-29 13:05:04", "index": 7}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":1,\"Social\":0,\"Trust\":0}", "time": "2023-09-29 13:06:51", "index": 8}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":0}", "time": "2023-09-29 13:20:30", "index": 9}, {"skill": "{\"Research\":0,\"Resourceful\":2,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-09-29 13:25:26", "index": 10}]	0	0	0	0	6	["resourceful"]	2	1	["endurance"]	0	3	2	0	1	0	0	0	0	0	0	0	[{"endurance": 1, "resourceful": 3, "tech": 2, "social": 1, "trust": 2, "research": 2}, {"endurance": 1, "resourceful": 3, "tech": 3, "social": 3, "trust": 2, "research": 2}]	[]	[]	[]	[]	[]	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": 1, "resourceful": 3, "tech": 2, "social": 3, "trust": 2, "research": 1}	{"endurance": 1, "resourceful": 3, "tech": 2, "social": 3, "trust": 4, "research": 2}	{"endurance": 1, "resourceful": 4, "tech": 2, "social": 4, "trust": 4, "research": 3}	{"endurance": 1, "resourceful": 4, "tech": 2, "social": 4, "trust": 5, "research": 3}	{"endurance": 1, "resourceful": 6, "tech": 2, "social": 4, "trust": 5, "research": 3}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	true	true	true	true	false	false	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	["@CAAE645C", "@932A76D4"]	["@EB9ACCCF", "@39AE4E5F", "@11F1B0E8", "@620E6928", "@0A378E92", "@97862C39", "@BBBEF913"]	["@2072DF3F", "@D58E05F7", "@604F44DC", "@9EB5E286", "@F4315E91", "@51212A4C"]	["@47624F3F", "@2EA73652", "@DD369B74", "@E8E605E5", "@133BDBA0", "@0D535724"]	[]	[]	-0.031	0.586	0.538	0	0	0	[0, 0]	[0, 0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0, 0]	[]	[]	2	1	-1	0	0	0	[0, 0]	[0, 0, 0, 0, 0]	[0, 0, 0, 0]	[0, 0, 0, 0, 0]	[]	[]	2	true	"1 day, 14:28:11.860000"	"1:43:22.760000"
"AdoringCord"	1	"[2,4,2,3,3,4]"	4	"display_text_dialog"	"Level3Intro"	"BetweenLevels"	true	false	false	false	8	[{"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-10-01 15:08:26", "index": 0}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-10-01 15:09:26", "index": 1}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":2,\"Social\":0,\"Trust\":-1}", "time": "2023-10-01 15:19:37", "index": 2}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-10-01 15:24:28", "index": 3}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":2}", "time": "2023-10-01 15:24:31", "index": 4}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-10-01 15:27:11", "index": 5}, {"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-10-01 15:36:36", "index": 6}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-10-01 15:38:28", "index": 7}]	23	9	7	7	4	["resourceful", "research"]	0	2	["endurance", "tech"]	1	0	3	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": 1, "resourceful": 3, "tech": 1, "social": 3, "trust": 3, "research": 4}	{"endurance": 1, "resourceful": 4, "tech": 1, "social": 3, "trust": 3, "research": 4}	{"endurance": 2, "resourceful": 4, "tech": 2, "social": 3, "trust": 3, "research": 4}	{"endurance": 2, "resourceful": 4, "tech": 2, "social": 3, "trust": 3, "research": 4}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	true	true	true	false	false	false	["@932A76D4", "@2789A2C1"]	["Great", "Great"]	["Photo", "Observation"]	["@D632286E", "@07CEC29F", "@11F1B0E8", "@EB9ACCCF", "@39AE4E5F", "@620E6928", "@03C9AFF9", "@EE30D857", "@53656075"]	["Bad", "Bad", "Good", "Good", "Good", "Good", "Bad", "Great", "Bad"]	["Observation", "Graph", "Fact", "Fact", "Quote", "Quote", "Quote", "Quote", "Quote"]	["@C10E0BDE", "@2072DF3F", "@D0C1271D", "@E7FE163C", "@F4315E91", "@51212A4C", "@9EB5E286", "@6AA30C08"]	["Good", "Bad", "Bad", "Good", "Bad", "Great", "Bad", "Bad"]	["Quote", "Quote", "Photo", "Quote", "Quote", "Quote", "Quote", "Fact"]	[]	[]	[]	[]	[]	[]	[]	[]	[]	["@932A76D4", "@2789A2C1"]	["@D632286E", "@07CEC29F", "@11F1B0E8", "@EB9ACCCF", "@39AE4E5F", "@620E6928", "@03C9AFF9", "@EE30D857", "@53656075"]	["@C10E0BDE", "@2072DF3F", "@D0C1271D", "@E7FE163C", "@F4315E91", "@51212A4C", "@9EB5E286", "@6AA30C08"]	[]	[]	[]	-0.031	0.55	0.538	0	0	0	[0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0]	[]	[]	[]	2	-1	-1	0	0	0	[0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0]	[]	[]	[]	0	true	"1:24:18.328000"	"1:24:18.328000"
"AjarBotany"	1	"[1,3,1,2,2,2]"	0	"display_text_dialog"	"ArriveAtWork"	"Other"	false	false	false	true	2	[{"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":1,\"Social\":0,\"Trust\":0}", "time": "2023-09-29 18:16:22", "index": 0}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-09-29 18:17:01", "index": 1}]	0	0	0	0	3	["resourceful"]	0	1	["endurance", "tech"]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	"0:06:04.902000"	"0:06:04.902000"
"AlarmingTone"	1	"[3,2,3,3,2,3]"	2	"display_text_dialog"	"ScienceStoryMap"	"OnFail"	false	true	false	false	8	[{"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-09-29 17:58:58", "index": 0}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-09-29 17:59:38", "index": 1}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":2,\"Social\":0,\"Trust\":-1}", "time": "2023-09-29 18:05:37", "index": 2}, {"skill": "{\"Research\":2,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-09-29 18:10:19", "index": 3}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-09-29 18:11:34", "index": 4}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-09-29 18:11:51", "index": 5}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-09-29 18:12:17", "index": 6}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-09-29 18:12:34", "index": 7}]	7	0	3	4	3	["endurance", "tech", "social", "research"]	1	2	["resourceful", "trust"]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[{"endurance": 3, "resourceful": 2, "tech": 3, "social": 3, "trust": 2, "research": 3}]	[]	[]	[]	[]	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": 1, "resourceful": 2, "tech": 1, "social": 3, "trust": 2, "research": 1}	{"endurance": 3, "resourceful": 2, "tech": 1, "social": 3, "trust": 2, "research": 1}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	true	false	false	false	false	false	["@BDDCD221", "@CAAE645C", "@932A76D4"]	["Good", "Great", "Great"]	["Fact", "Photo", "Photo"]	["@96DF4F99"]	["Great"]	["Photo"]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	["@BDDCD221", "@CAAE645C", "@932A76D4"]	[]	[]	[]	[]	[]	0.16	0	0	0	0	0	[0, 0, 0, 0, 0]	[]	[]	[]	[]	[]	2	0	0	0	0	0	[0, 0, 0, 0, 0]	[]	[]	[]	[]	[]	0	false	"0:34:23.116000"	"0:34:23.116000"
"AlarmingWisdom"	1	"[4,2,4,2,3,2]"	3	"display_text_dialog"	"CheckInWithYourEditor"	"Other"	false	false	false	true	1	[{"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-10-02 13:29:57", "index": 0}]	0	0	0	0	4	["endurance", "tech"]	0	2	["resourceful", "social", "research"]	0	0	2	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": 4, "resourceful": 2, "tech": 4, "social": 2, "trust": 3, "research": 2}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	"0:02:00"	"0:02:00"
"AlienSwell"	1	"[2,2,1,1,1,1]"	0	"display_text_dialog"	"ArriveAtWork"	"Other"	false	false	false	true	2	[{"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-10-02 14:06:02", "index": 0}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-10-02 14:06:30", "index": 1}]	0	0	0	0	2	["endurance", "resourceful"]	0	1	["tech", "social", "trust", "research"]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	"0:04:10.628000"	"0:04:10.628000"
"AloneDance"	1	[0, 0, 0, 0, 0, 0]	0	"display_text_dialog"	"OnMyWay"	"Other"	false	false	false	true	0	[]	0	0	0	0	0	[]	0	0	[]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	"0:01:53.050000"	"0:01:53.050000"
"AloneSlice"	1	"[1,2,1,2,1,1]"	0	"show_popup_image"	"HelpHer"	"Other"	false	false	false	true	1	[{"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":1,\"Social\":0,\"Trust\":0}", "time": "2023-09-29 18:04:24", "index": 0}]	0	0	0	0	2	["resourceful", "social"]	0	1	["endurance", "tech", "trust", "research"]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	"0:03:14.780000"	"0:03:14.780000"
"AmazingHope"	1	"[1,3,1,2,2,1]"	0	"display_text_dialog"	"ArriveAtWork"	"Other"	false	false	false	true	3	[{"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":1,\"Social\":0,\"Trust\":0}", "time": "2023-10-02 16:27:18", "index": 0}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-10-02 16:27:51", "index": 1}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":-1}", "time": "2023-10-02 16:28:30", "index": 2}]	1	0	0	1	3	["resourceful"]	0	1	["endurance", "tech", "research"]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	"0:05:50.326000"	"0:05:50.326000"
"AmusingStamp"	1	"[1,2,1,1,3,3]"	1	"text_click"	"SwipeHisCharger"	"OnFail"	false	true	false	false	4	[{"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-09-29 20:37:41", "index": 0}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-09-29 20:38:15", "index": 1}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":-1}", "time": "2023-09-29 20:39:06", "index": 2}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-09-29 20:40:49", "index": 3}]	1	1	0	0	3	["trust", "research"]	1	1	["endurance", "tech", "social"]	0	0	0	0	0	0	0	0	0	0	0	0	[{"endurance": 1, "resourceful": 2, "tech": 1, "social": 1, "trust": 3, "research": 3}]	[]	[]	[]	[]	[]	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": 1, "resourceful": 2, "tech": 1, "social": 1, "trust": 3, "research": 3}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	"0:14:30.230000"	"0:14:30.230000"
"AngryPolicy"	1	[0, 0, 0, 0, 0, 0]	0	"display_text_dialog"	"START"	"Other"	false	false	false	true	0	[]	0	0	0	0	0	[]	0	0	[]	0	0	0	0	0	0	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	{"endurance": null, "resourceful": null, "tech": null, "social": null, "trust": null, "research": null}	false	false	false	false	false	false	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	0	0	0	0	0	[]	[]	[]	[]	[]	[]	0	false	"0:00:01.818000"	"0:00:01.818000"
